who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
62682014,Q1074656,Deputy Prime Minister of Papua New Guinea,2022-05-25,,Q28966596,Sam Basil,,,0
62682014,,Minister for Lands and Physical Planning,2019-06-07,,Q85991458,Justin Tkatchenko,,,1
62682014,National Parliament of Papua New Guinea,Member of the National Parliament of Papua New Guinea,2017-08,,Loujaya Kouza,Loujaya Kouza,,,2
