item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q112729047,Henry Amuli,Q114496190,Ministre du Commerce et des Industries,2022-04,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q112729047-707ed653-441c-0a8c-0a1a-b79e864f3945
Q113833332,Aiye Tambua,Q114496186,Ministre de l'Agriculture,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q113833332-FB443035-DE66-404A-BEB0-B3B777804EE5
Q113838856,Kerenga Kua,Q114496208,Ministre du Pétrole et de l'Énergie,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q113838856-5DDAD20B-16A2-4690-ADDF-5434F7FB8C1E
Q114497171,Jason Peter,Q114496222,Ministre de la Jeunesse,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114497171-26A19A18-833D-4555-AB23-12607AC3C0EA
Q114497171,Jason Peter,Q114496192,Ministre du Développement local,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114497171-803B77A2-54A8-43E1-B748-A46AB6362C47
Q114497171,Jason Peter,Q114496211,Ministre des Cultes,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114497171-F054A08B-DEF8-403B-902F-3FCDE2DA714E
Q114497404,Salio Waipo,Q114496198,Ministre de la Foresterie,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114497404-C5CAA2CE-784D-4054-AE38-9DE04F632EBD
Q114497727,Simon Kilepa,Q114496196,"Ministre de l'Environnement, du Patrimoine naturel et du Réchauffement climatique",2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114497727-6B6ED3ED-6D0C-4366-864D-5A9A831F2814
Q114498141,Peter Tsiamalili,Q114496209,Ministre de la Sécurité intérieure,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q114498141-B86552B6-0BC7-48EF-A3DD-B39AC96508C7
Q1239419,Don Polye,Q114496216,Ministre des Sports,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q1239419-0EC49C38-4CA6-419D-99AF-F56AF0E3D15C
Q1239419,Don Polye,Q114496212,Ministre de la Recherche,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q1239419-82ADD8DD-D893-44BE-A63C-B395C228AEC4
Q1239419,Don Polye,Q114496215,Ministre des Sciences et des Technologies,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q1239419-B25ED012-608D-4452-B133-DC82234DA766
