item,itemLabel,startDate,endDate,sourceDate,psid
Q466818,Bernard Narokobi,1999-07-14,2002-08-05,2022-08-22,Q466818-789A7D1D-186D-43B7-9FEB-0D209D78265C
Q719336,Bill Skate,2002-08-05,2004-05-28,2022-08-22,Q719336-1FAB019D-47E6-4FE4-A316-9F23F15EADFB
Q1686476,Jeffrey Nape,2004-05-28,2007-08-13,2022-08-22,Q1686476-878DB4C8-2D30-4836-88D9-7C54F50F8A92
Q1686476,Jeffrey Nape,2007-08-13,2012-08-03,2022-08-22,Q1686476-64F87E79-BB52-4204-A6F7-751FE2DEFC33
Q5362021,Theo Zurenuoc,2012-08-03,2017-08-02,2022-08-22,Q5362021-E9C15DA1-CD2F-465A-B2FC-80898EE1CB03
Q90000254,Job Pomat,2017-08-02,,2022-08-22,Q90000254-BA1CC498-1666-4422-AF0C-EF23F1E10874
