item,itemLabel,startDate,endDate,sourceDate,psid
Q6242479,John Kaputin,1999,2000,2022-08-23,Q6242479-29F17322-9CCA-42BD-A2CF-9A54E7223B4D
Q316264,Michael Somare,2000,2000,2022-08-23,Q316264-EEBC9604-1A90-4AF9-B909-CB5579657B70
Q809205,Bart Philemon,2000,2001,2022-08-23,Q809205-375863E5-28BF-4157-AEBB-D159C20281A6
Q3182674,John Waiko,2001,2002,2022-08-23,Q3182674-A430D39F-5DCC-40DC-B0F4-8C83863B6493
Q17318841,John Pundari,2001-05-17,2001-10-31,,Q17318841-8EA8EF68-1F23-4451-BBF4-7101C11E0654
Q2003366,Rabbie Namaliu,2002,2006,2022-08-23,Q2003366-1140F750-D1AF-4C30-A4F6-31875715E275
Q316264,Michael Somare,2006,2006,2022-08-23,Q316264-924ED2D3-8BAE-4EBC-AD1A-0D7F7B3452AB
Q3372294,Paul Tiensten,2006,2007,2022-08-23,Q3372294-52441F34-2240-40BC-994E-89082900602A
Q58169,Sam Abal,2007,2010,2022-08-23,Q58169-22EC0E1B-C770-406F-B8DF-29127A29BDEC
Q1239419,Don Polye,2010,2011,2022-08-23,Q1239419-9DC57B9B-54BA-4ED7-9B03-3DFF5794060C
Q28086377,Paru Aihi,2011,2012,2022-08-23,Q28086377-E1305020-4377-42FE-8CE7-1A85A3CC1543
Q567469,Ano Pala,2011,2012,2022-08-23,Q567469-41838DCE-C270-4A19-86DB-15E9FA049DFB
Q2117670,Puka Temu,2012,2012,2022-08-23,Q2117670-3BA2CD8F-6AD5-4766-A1C6-DEC0833CE7E4
Q17318820,Rimbink Pato,2012-08-09,2019-05-31,,Q17318820-98C70CEE-8545-4CDD-8280-2657CFF55819
Q64747295,Soroi Eoe,2019-06-07,2019-11-08,2022-08-27,Q64747295-18F68115-111A-4805-9FDD-6FD1B303EEA0
Q35553617,Patrick Pruaitch,2019-08-11,2020-12-20,,Q35553617-CB204735-6663-44F3-B25A-D645FE1F75D5
Q64747295,Soroi Eoe,2020-12-20,2022-08-23,2022-08-27,Q64747295-16CE0F1C-7668-4518-BD2D-CE656BDBFC77
Q85991458,Justin Tkatchenko,2022-08-24,,2022-08-27,Q85991458-4CF6F56B-7A6A-451E-808D-A8FDD3D3B039
